review_id,user_id,destination_id,rating,review_text,review_timestamp
1851,30,12,2,Would visit again.,2020-01-20 13:10:40
1852,518,8,4,Crowded but impressive.,2021-12-04 16:49:03
1853,852,5,4,Amazing experience!,2020-01-23 12:50:04
1854,417,3,5,Would visit again.,2021-11-20 07:23:46
1855,273,11,3,Could be better organized.,2023-02-18 05:09:53
1856,492,4,3,A must-see attraction.,2021-06-22 23:55:27
1857,198,11,2,Could be better organized.,2023-11-08 03:52:25
1858,512,11,1,Amazing experience!,2022-03-02 07:01:43
1859,339,4,3,Crowded but impressive.,2023-01-12 11:03:06
1860,723,10,4,Would visit again.,2020-07-08 04:42:25
1861,965,3,4,Would visit again.,2021-01-28 05:16:48
1862,175,9,3,Could be better organized.,2023-10-24 09:23:48
1863,945,1,3,Exceeded my expectations.,2021-05-22 02:20:31
1864,808,5,1,Could be better organized.,2021-04-18 11:14:43
1865,340,6,3,Not worth the price.,2023-06-29 12:25:22
1866,534,10,2,Crowded but impressive.,2023-10-29 16:36:04
1867,914,8,1,Not worth the price.,2020-11-19 22:16:37
1868,107,7,4,Crowded but impressive.,2024-07-27 18:12:33
1869,875,2,3,Could be better organized.,2024-12-18 17:53:23
1870,432,11,3,A must-see attraction.,2023-11-30 21:35:19
1871,239,9,4,Could be better organized.,2022-12-02 12:02:37
1872,390,10,1,Not worth the price.,2022-05-15 09:15:34
1873,528,11,3,Exceeded my expectations.,2023-09-01 19:09:41
1874,512,12,2,Would visit again.,2021-08-05 06:28:31
1875,729,3,5,Could be better organized.,2020-08-07 04:49:14
1876,988,12,2,Not worth the price.,2024-08-18 06:38:56
1877,617,6,3,Crowded but impressive.,2023-12-16 11:10:39
1878,941,12,4,Amazing experience!,2020-02-02 19:57:56
1879,676,14,4,Would visit again.,2022-01-13 00:27:35
1880,694,10,3,Not worth the price.,2024-12-15 08:02:57
1881,861,10,3,Would visit again.,2023-08-03 07:38:49
1882,282,1,4,A must-see attraction.,2020-03-15 15:45:55
1883,652,9,5,Not worth the price.,2021-10-03 01:00:14
1884,61,2,2,Exceeded my expectations.,2020-05-26 15:22:24
1885,231,14,2,Crowded but impressive.,2024-05-08 15:33:17
1886,30,12,1,Would visit again.,2024-04-16 14:18:48
1887,511,2,4,Would visit again.,2024-08-18 02:04:49
1888,230,4,3,A must-see attraction.,2024-09-03 22:22:35
1889,640,1,3,Crowded but impressive.,2020-08-23 04:19:55
1890,40,9,1,Amazing experience!,2023-02-11 01:05:50
1891,839,4,2,A must-see attraction.,2022-05-20 13:29:18
1892,858,13,2,Not worth the price.,2023-06-08 06:04:03
1893,470,1,2,Exceeded my expectations.,2023-10-29 15:22:49
1894,503,3,5,Could be better organized.,2023-12-02 16:16:59
1895,73,6,4,Not worth the price.,2023-09-02 14:28:46
1896,676,10,3,A must-see attraction.,2024-12-11 05:47:39
1897,684,5,3,A must-see attraction.,2022-11-24 06:57:37
1898,582,6,5,Crowded but impressive.,2023-02-26 04:50:42
1899,1000,6,1,Not worth the price.,2022-10-04 06:51:36
1900,919,11,2,Exceeded my expectations.,2023-04-16 12:08:03
1901,138,10,1,A must-see attraction.,2020-12-22 11:06:26
1902,308,9,3,Could be better organized.,2022-06-08 06:28:52
1903,920,2,5,Would visit again.,2022-12-07 19:07:44
1904,965,3,3,Would visit again.,2023-02-14 03:30:17
1905,147,13,1,A must-see attraction.,2024-07-03 09:21:14
1906,661,9,2,Could be better organized.,2020-08-18 20:39:00
1907,404,11,3,Amazing experience!,2020-07-27 11:25:08
1908,625,11,2,Amazing experience!,2022-07-19 02:36:05
1909,853,6,4,Not worth the price.,2022-07-08 04:17:20
1910,328,3,1,Could be better organized.,2021-09-27 09:19:56
1911,42,13,2,A must-see attraction.,2023-04-13 09:09:57
1912,784,10,3,A must-see attraction.,2021-09-21 02:05:30
1913,27,9,5,Would visit again.,2022-07-21 15:27:15
1914,974,1,2,Could be better organized.,2023-01-30 20:43:08
1915,700,14,2,Would visit again.,2020-10-11 11:21:04
1916,805,3,3,Not worth the price.,2020-01-30 20:20:38
1917,755,12,2,Crowded but impressive.,2021-09-14 05:35:14
1918,792,7,2,Not worth the price.,2020-03-09 12:18:56
1919,590,5,1,Would visit again.,2020-10-02 02:32:58
1920,843,9,1,Not worth the price.,2021-05-26 21:50:31
1921,363,8,5,Not worth the price.,2024-12-16 07:13:37
1922,582,1,1,Not worth the price.,2024-01-26 12:01:55
1923,623,5,1,Would visit again.,2022-01-05 07:09:26
1924,926,3,3,Not worth the price.,2023-06-17 09:00:01
1925,9,2,5,Crowded but impressive.,2020-09-27 04:14:12
1926,978,13,1,Would visit again.,2022-07-29 03:49:56
1927,759,12,2,Not worth the price.,2024-04-09 17:08:55
1928,728,6,4,Amazing experience!,2021-09-19 23:48:06
1929,220,10,5,A must-see attraction.,2021-06-30 12:06:06
1930,914,8,4,Crowded but impressive.,2023-07-16 12:00:33
1931,90,3,4,Would visit again.,2022-06-21 02:22:23
1932,840,3,1,Could be better organized.,2020-12-27 22:39:52
1933,155,1,2,Crowded but impressive.,2020-09-25 03:55:07
1934,905,12,2,Crowded but impressive.,2020-09-16 16:24:01
1935,230,1,1,Not worth the price.,2025-01-13 11:25:07
1936,880,5,5,Amazing experience!,2021-05-20 16:21:04
1937,633,9,5,Amazing experience!,2024-09-23 14:41:22
1938,559,11,5,Exceeded my expectations.,2020-08-06 05:09:09
1939,593,7,4,Not worth the price.,2023-01-24 22:06:57
1940,162,4,1,Could be better organized.,2024-11-13 00:13:30
1941,111,11,5,Could be better organized.,2025-01-07 08:14:24
1942,37,9,2,Amazing experience!,2021-11-05 01:34:25
1943,197,6,4,Crowded but impressive.,2021-10-04 19:22:06
1944,97,8,2,Would visit again.,2023-09-01 04:31:56
1945,903,14,4,A must-see attraction.,2020-06-16 06:11:34
1946,308,12,1,A must-see attraction.,2020-09-21 07:44:12
1947,12,14,2,Exceeded my expectations.,2024-08-29 03:05:26
1948,924,10,1,Crowded but impressive.,2020-12-23 18:19:04
1949,910,9,4,Not worth the price.,2020-04-21 02:48:37
1950,329,14,1,Amazing experience!,2022-01-13 02:23:07
1951,740,4,2,Amazing experience!,2022-02-12 15:56:00
1952,279,13,3,Crowded but impressive.,2023-02-16 23:06:33
1953,441,1,4,Amazing experience!,2022-03-06 16:20:01
1954,916,9,4,Could be better organized.,2023-04-29 07:10:59
1955,354,1,4,A must-see attraction.,2022-12-13 07:44:08
1956,770,12,2,Not worth the price.,2023-11-27 18:41:32
1957,156,4,1,Could be better organized.,2023-03-18 07:20:24
1958,775,12,2,Amazing experience!,2023-05-10 06:39:08
1959,27,14,2,Exceeded my expectations.,2024-03-25 13:32:19
1960,983,11,5,Exceeded my expectations.,2020-08-26 16:48:35
1961,96,11,1,Not worth the price.,2023-09-27 10:55:42
1962,1000,14,1,Would visit again.,2024-11-16 06:39:59
1963,627,7,2,Amazing experience!,2023-08-11 22:55:08
1964,409,14,4,Amazing experience!,2020-02-12 10:52:54
1965,354,10,5,Not worth the price.,2023-06-04 19:33:36
1966,936,10,4,A must-see attraction.,2022-02-01 22:36:32
1967,882,12,2,Could be better organized.,2022-02-08 22:41:37
1968,224,12,4,Amazing experience!,2020-03-31 23:08:20
1969,505,2,3,Crowded but impressive.,2020-01-28 15:49:12
1970,801,1,5,A must-see attraction.,2020-07-23 03:02:57
1971,281,11,1,Crowded but impressive.,2023-07-31 13:18:44
1972,203,4,2,Would visit again.,2022-07-15 14:43:16
1973,221,14,1,Could be better organized.,2023-06-16 02:01:09
1974,346,9,4,Not worth the price.,2022-06-05 10:33:56
1975,903,12,5,Exceeded my expectations.,2024-06-22 15:18:04
1976,566,4,5,Exceeded my expectations.,2021-06-15 14:06:16
1977,250,8,3,Crowded but impressive.,2020-01-17 04:03:01
1978,861,10,4,Would visit again.,2021-03-17 14:46:27
1979,538,14,3,Crowded but impressive.,2021-03-15 05:33:18
1980,703,6,5,Not worth the price.,2022-05-02 08:50:41
1981,365,6,1,Would visit again.,2020-12-21 04:54:49
1982,916,10,4,Could be better organized.,2020-03-15 08:04:08
1983,987,4,3,Crowded but impressive.,2021-05-27 22:14:19
1984,797,13,2,A must-see attraction.,2024-03-19 19:17:19
1985,556,9,2,Crowded but impressive.,2024-02-28 09:23:45
1986,201,7,5,Could be better organized.,2021-08-21 02:28:35
1987,149,4,5,Amazing experience!,2020-04-11 02:28:28
1988,265,12,2,A must-see attraction.,2022-03-04 07:14:38
1989,450,6,5,Not worth the price.,2023-07-08 01:31:29
1990,432,13,3,Crowded but impressive.,2023-08-31 05:22:36
1991,756,8,3,Amazing experience!,2023-05-05 16:21:43
1992,237,8,1,Would visit again.,2020-04-29 21:33:47
1993,410,4,1,A must-see attraction.,2022-10-31 08:02:33
1994,354,3,5,A must-see attraction.,2024-02-02 17:59:39
1995,410,1,1,Not worth the price.,2023-01-18 08:31:53
1996,526,5,1,Crowded but impressive.,2020-11-17 08:56:31
1997,114,12,3,Not worth the price.,2020-09-03 21:47:59
1998,379,8,2,Crowded but impressive.,2020-12-16 06:29:29
1999,724,5,2,Exceeded my expectations.,2023-03-24 06:31:44
2000,914,2,1,A must-see attraction.,2024-08-01 15:52:00
